date,instrument,trendClose,trendEma20,trendEma50,trendRegime,dayRange,atr20,rangeAtrRatio,rangeRegime
2011-07-27,NQ,2361.25,2367.346639,2338.108360,range,67.50,40.650000,1.660517,large_range
2011-07-28,NQ,2373.00,2367.885054,2339.476660,bull_trend,43.00,41.000000,1.048780,normal_range
2011-07-29,NQ,2363.75,2367.491240,2340.428556,range,47.25,41.162500,1.147889,normal_range
2011-08-01,NQ,2346.50,2365.492074,2340.666652,range,74.25,44.037500,1.686063,large_range
2011-08-02,NQ,2284.75,2357.802353,2338.473842,range,71.75,46.725000,1.535581,large_range
2011-08-03,NQ,2305.00,2352.773557,2337.161142,range,61.50,48.687500,1.263158,large_range
2011-08-04,NQ,2207.00,2338.890361,2332.056784,range,124.50,52.987500,2.349611,large_range
2011-08-05,NQ,2190.25,2324.734136,2326.495733,bear_trend,110.50,56.212500,1.965755,large_range
2011-08-08,NQ,2039.75,2297.592790,2315.250802,bear_trend,139.25,61.287500,2.272078,large_range
2011-08-09,NQ,2158.50,2284.345858,2309.103712,bear_trend,189.00,68.937500,2.741614,large_range
2011-08-10,NQ,2090.50,2265.884347,2300.531018,bear_trend,101.75,72.162500,1.410012,large_range
2011-08-11,NQ,2161.50,2255.942981,2295.078821,bear_trend,127.00,75.825000,1.674909,large_range
2011-08-12,NQ,2177.75,2248.496030,2290.477691,bear_trend,78.50,78.387500,1.001435,normal_range
2011-08-15,NQ,2206.75,2244.520218,2287.194252,bear_trend,35.00,78.300000,0.446999,small_range
2011-08-16,NQ,2193.00,2239.613531,2283.500360,bear_trend,47.75,77.087500,0.619426,small_range
2011-08-17,NQ,2167.50,2232.745575,2278.951326,bear_trend,56.75,77.750000,0.729904,small_range
2011-08-18,NQ,2083.00,2218.484092,2271.266960,bear_trend,117.75,81.162500,1.450793,large_range
2011-08-19,NQ,2042.50,2201.723702,2262.295707,bear_trend,68.25,82.900000,0.823281,normal_range
2011-08-22,NQ,2044.50,2186.750016,2253.754699,bear_trend,63.25,83.337500,0.758962,small_range
2011-08-23,NQ,2126.00,2180.964300,2248.744710,bear_trend,92.25,86.812500,1.062635,normal_range
2011-08-24,NQ,2137.75,2176.848653,2244.391977,bear_trend,51.25,86.000000,0.595930,small_range
2011-08-25,NQ,2109.00,2170.386876,2239.082487,bear_trend,51.00,86.400000,0.590278,small_range
2011-08-26,NQ,2165.50,2169.921460,2236.196900,bear_trend,88.25,88.450000,0.997739,normal_range
2011-08-29,NQ,2220.00,2174.690844,2235.561727,range,67.00,88.087500,0.760607,small_range
2011-08-30,NQ,2225.00,2179.482193,2235.147542,range,48.25,86.912500,0.555156,small_range
2011-08-31,NQ,2244.25,2185.650555,2235.504501,range,47.25,86.200000,0.548144,small_range
2011-09-01,NQ,2216.75,2188.612407,2234.769030,range,49.00,82.425000,0.594480,small_range
2011-09-02,NQ,2165.75,2186.435035,2232.062402,bear_trend,66.00,80.200000,0.822943,normal_range
2011-09-05,NQ,2129.00,2180.965032,2228.020739,bear_trend,51.25,75.137500,0.682083,small_range
2011-09-06,NQ,2167.50,2179.682648,2225.647377,bear_trend,60.00,68.687500,0.873521,normal_range
2011-09-07,NQ,2224.00,2183.903348,2225.582774,range,59.00,66.550000,0.886551,normal_range
2011-09-08,NQ,2213.50,2186.722077,2225.108939,range,38.75,62.137500,0.623617,small_range
2011-09-09,NQ,2169.25,2185.058069,2222.918393,bear_trend,78.00,62.112500,1.255786,large_range
2011-09-12,NQ,2197.00,2186.195396,2221.901985,range,79.00,64.312500,1.228377,large_range
2011-09-13,NQ,2217.00,2189.129168,2221.709750,range,59.00,64.875000,0.909441,normal_range
2011-09-14,NQ,2245.00,2194.450200,2222.623094,range,86.75,66.375000,1.306968,large_range
2011-09-15,NQ,2281.50,2202.740657,2224.931992,range,47.25,62.850000,0.751790,small_range
2011-09-16,NQ,2307.00,2212.670118,2228.150345,range,39.00,61.387500,0.635308,small_range
2011-09-19,NQ,2302.75,2221.249154,2231.075822,range,60.25,61.237500,0.983874,normal_range
2011-09-20,NQ,2299.75,2228.725425,2233.768927,range,48.75,59.062500,0.825397,normal_range
2011-09-21,NQ,2246.25,2230.394432,2234.258381,range,73.75,60.187500,1.225337,large_range
2011-09-22,NQ,2183.50,2225.928296,2232.267856,bear_trend,105.00,62.887500,1.669648,large_range
2011-09-23,NQ,2203.50,2223.792268,2231.139705,bear_trend,76.25,62.287500,1.224162,large_range
2011-09-26,NQ,2226.75,2224.073957,2230.967559,range,70.25,62.450000,1.124900,normal_range
2011-09-27,NQ,2252.25,2226.757389,2231.802165,range,64.00,63.237500,1.012058,normal_range
2011-09-28,NQ,2216.75,2225.804305,2231.211884,bear_trend,63.75,64.062500,0.995122,normal_range
2011-09-29,NQ,2194.25,2222.799133,2229.762398,bear_trend,107.25,66.975000,1.601344,large_range
2011-09-30,NQ,2123.50,2213.342072,2225.595245,bear_trend,76.25,67.487500,1.129839,normal_range
2011-10-03,NQ,2066.00,2199.309494,2219.336608,bear_trend,85.25,68.875000,1.237750,large_range
2011-10-04,NQ,2113.50,2191.137161,2215.186153,bear_trend,91.00,70.425000,1.292155,large_range
2011-10-05,NQ,2171.00,2189.219336,2213.453363,bear_trend,82.75,71.612500,1.155525,normal_range
2011-10-06,NQ,2207.00,2190.912733,2213.200290,range,65.25,72.937500,0.894602,normal_range
2011-10-07,NQ,2204.50,2192.206758,2212.859102,range,43.25,71.200000,0.607444,small_range
2011-10-10,NQ,2275.00,2200.091829,2215.296000,range,75.25,71.012500,1.059673,normal_range
2011-10-11,NQ,2283.75,2208.059274,2217.980470,range,34.00,69.762500,0.487368,small_range
2011-10-12,NQ,2299.00,2216.720295,2221.157707,range,54.50,68.150000,0.799707,small_range
2011-10-13,NQ,2328.00,2227.318363,2225.347601,bull_trend,47.25,68.150000,0.693324,small_range
2011-10-14,NQ,2367.25,2240.645185,2230.912401,bull_trend,48.75,68.637500,0.710253,small_range
2011-10-17,NQ,2319.00,2248.107548,2234.366816,bull_trend,71.75,69.212500,1.036662,normal_range
2011-10-18,NQ,2341.50,2257.002068,2238.568118,bull_trend,66.75,70.112500,0.952041,normal_range
2011-10-19,NQ,2318.00,2262.811395,2241.683093,bull_trend,50.50,68.950000,0.732415,small_range
2011-10-20,NQ,2298.25,2266.186500,2243.901404,bull_trend,64.25,66.912500,0.960209,normal_range
2011-10-21,NQ,2334.50,2272.692547,2247.454290,bull_trend,48.00,65.500000,0.732824,small_range
2011-10-24,NQ,2372.50,2282.198019,2252.358043,bull_trend,65.50,65.262500,1.003639,normal_range
2011-10-25,NQ,2321.00,2285.893446,2255.049884,bull_trend,70.75,65.600000,1.078506,normal_range
2011-10-26,NQ,2336.50,2290.713118,2258.244007,bull_trend,63.50,65.587500,0.968172,normal_range
2011-10-27,NQ,2396.75,2300.811868,2263.675614,bull_trend,78.75,64.162500,1.227352,large_range
2011-10-28,NQ,2399.75,2310.234548,2269.011865,bull_trend,23.25,61.512500,0.377972,small_range
2011-10-31,NQ,2347.75,2313.807448,2272.099635,bull_trend,51.25,59.900000,0.855593,normal_range
2011-11-01,NQ,2305.75,2313.040072,2273.419257,range,73.00,59.000000,1.237288,large_range
2011-11-02,NQ,2319.75,2313.679113,2275.236149,bull_trend,36.50,56.687500,0.643881,small_range
2011-11-03,NQ,2361.00,2318.185864,2278.599437,bull_trend,87.50,57.800000,1.513841,large_range
2011-11-04,NQ,2353.00,2321.501496,2281.517106,bull_trend,37.50,57.512500,0.652032,small_range
2011-11-07,NQ,2373.25,2326.429925,2285.114475,bull_trend,54.25,56.462500,0.960815,normal_range
2011-11-08,NQ,2395.75,2333.031837,2289.453123,bull_trend,44.25,56.975000,0.776656,small_range
2011-11-09,NQ,2316.25,2331.433567,2290.503981,range,94.50,58.975000,1.602374,large_range
2011-11-10,NQ,2309.25,2329.320846,2291.239119,range,57.50,59.487500,0.966590,normal_range
2011-11-11,NQ,2352.75,2331.552194,2293.651310,bull_trend,58.75,59.987500,0.979371,normal_range
2011-11-14,NQ,2344.25,2332.761509,2295.635572,bull_trend,36.75,58.237500,0.631037,small_range
2011-11-15,NQ,2363.00,2335.641365,2298.277315,bull_trend,64.25,58.112500,1.105614,normal_range
2011-11-16,NQ,2311.75,2333.365997,2298.805655,range,66.75,58.925000,1.132796,normal_range
2011-11-17,NQ,2270.75,2327.402569,2297.705433,range,76.75,59.550000,1.288833,large_range
2011-11-18,NQ,2251.00,2320.126134,2295.873848,range,41.00,59.200000,0.692568,small_range
2011-11-21,NQ,2211.00,2309.733168,2292.545462,range,57.00,59.125000,0.964059,normal_range
2011-11-22,NQ,2214.25,2300.639533,2289.475051,range,36.00,57.387500,0.627314,small_range
2011-11-23,NQ,2165.75,2287.792911,2284.623089,range,55.00,56.962500,0.965548,normal_range
2011-11-24,NQ,2157.25,2275.360253,2279.628065,bear_trend,33.50,54.700000,0.612431,small_range
2011-11-25,NQ,2149.50,2263.373562,2274.525004,bear_trend,46.75,55.875000,0.836689,normal_range
2011-11-28,NQ,2221.50,2259.385604,2272.445592,bear_trend,49.75,57.150000,0.870516,normal_range
2011-11-29,NQ,2204.50,2254.158404,2269.781059,bear_trend,43.50,55.675000,0.781320,small_range
2011-11-30,NQ,2295.75,2258.119508,2270.799449,range,100.25,58.862500,1.703122,large_range
2011-12-01,NQ,2309.00,2262.965269,2272.297510,range,31.50,56.062500,0.561873,small_range
2011-12-02,NQ,2304.75,2266.944767,2273.570156,range,44.00,56.387500,0.780315,small_range
2011-12-05,NQ,2323.00,2272.283361,2275.508582,range,34.75,55.625000,0.624719,small_range
2011-12-06,NQ,2324.25,2277.232565,2277.420010,range,28.75,54.850000,0.524157,small_range
2011-12-07,NQ,2323.00,2281.591368,2279.207460,bull_trend,52.25,52.737500,0.990756,normal_range
2011-12-08,NQ,2275.75,2281.035047,2279.071874,range,65.75,53.150000,1.237065,large_range
2011-12-09,NQ,2323.75,2285.103138,2280.823957,bull_trend,58.00,53.112500,1.092022,normal_range
2011-12-12,NQ,2294.50,2285.998077,2281.360273,bull_trend,52.25,53.887500,0.969613,normal_range
2011-12-13,NQ,2271.75,2284.641117,2280.983399,range,59.75,53.662500,1.113440,normal_range
2011-12-14,NQ,2227.25,2279.175297,2278.876207,range,61.00,53.375000,1.142857,normal_range
2011-12-15,NQ,2222.75,2273.801459,2276.675179,bear_trend,37.00,51.387500,0.720019,small_range
2011-12-16,NQ,2232.75,2269.891796,2274.952623,bear_trend,41.00,51.412500,0.797471,small_range
2011-12-19,NQ,2214.50,2264.616387,2272.581932,bear_trend,46.75,50.550000,0.924827,normal_range
2011-12-20,NQ,2271.25,2265.248160,2272.529699,range,68.00,52.187500,1.302994,large_range
2011-12-21,NQ,2240.00,2262.843573,2271.254025,bear_trend,73.50,53.112500,1.383855,large_range
2011-12-22,NQ,2264.00,2262.953709,2270.969553,range,29.75,52.925000,0.562116,small_range
2011-12-23,NQ,2279.50,2264.529546,2271.304081,range,21.25,51.650000,0.411423,small_range
2011-12-27,NQ,2283.50,2266.336256,2271.782352,range,21.50,48.800000,0.440574,small_range
2011-12-28,NQ,2264.00,2266.113756,2271.477162,bear_trend,38.50,48.550000,0.792997,small_range
2011-12-29,NQ,2279.50,2267.388636,2271.791783,range,23.75,44.725000,0.531023,small_range
2011-12-30,NQ,2274.75,2268.089718,2271.907791,range,14.25,43.862500,0.324879,small_range
2012-01-03,NQ,2317.00,2272.747840,2273.676113,range,20.25,44.337500,0.456724,small_range
2012-01-04,NQ,2328.50,2278.057570,2275.826070,bull_trend,27.00,43.737500,0.617319,small_range
2012-01-05,NQ,2341.00,2284.052087,2278.381910,bull_trend,38.25,44.212500,0.865140,normal_range
2012-01-06,NQ,2354.00,2290.713793,2281.347325,bull_trend,26.25,42.912500,0.611710,small_range
2012-01-09,NQ,2347.75,2296.145813,2283.951352,bull_trend,25.00,40.875000,0.611621,small_range
2012-01-10,NQ,2360.00,2302.227164,2286.933652,bull_trend,30.75,39.512500,0.778235,small_range
2012-01-11,NQ,2367.00,2308.396005,2290.073509,bull_trend,20.75,37.937500,0.546952,small_range
2012-01-12,NQ,2379.50,2315.167814,2293.580430,bull_trend,27.25,36.312500,0.750430,small_range
2012-01-13,NQ,2374.75,2320.842308,2296.763550,bull_trend,38.25,35.175000,1.087420,normal_range
2012-01-16,NQ,2384.25,2326.881136,2300.194391,bull_trend,24.00,34.525000,0.695148,small_range
2012-01-17,NQ,2392.00,2333.082933,2303.794611,bull_trend,21.00,33.500000,0.626866,small_range
2012-01-18,NQ,2420.75,2341.432177,2308.381097,bull_trend,35.25,32.925000,1.070615,normal_range
2012-01-19,NQ,2431.00,2349.962446,2313.189682,bull_trend,24.00,30.687500,0.782077,small_range
2012-01-20,NQ,2435.75,2358.132689,2317.995969,bull_trend,14.25,27.725000,0.513977,small_range
2012-01-23,NQ,2433.25,2365.286719,2322.515734,bull_trend,31.50,27.812500,1.132584,normal_range
2012-01-24,NQ,2461.75,2374.473698,2327.975902,bull_trend,49.50,29.225000,1.693755,large_range
2012-01-25,NQ,2459.25,2382.547632,2333.123906,bull_trend,30.50,29.675000,1.027801,normal_range
2012-01-26,NQ,2452.50,2389.209762,2337.805321,bull_trend,35.25,29.512500,1.194409,normal_range
2012-01-27,NQ,2455.50,2395.523118,2342.420799,bull_trend,19.75,29.312500,0.673774,small_range
2012-01-30,NQ,2462.75,2401.925678,2347.139591,bull_trend,36.25,30.412500,1.191944,normal_range
2012-01-31,NQ,2455.75,2407.051804,2351.398823,bull_trend,29.75,29.225000,1.017964,normal_range
2012-02-01,NQ,2489.25,2414.880204,2356.804751,bull_trend,40.75,29.912500,1.362307,large_range
2012-02-02,NQ,2492.75,2422.296375,2362.135937,bull_trend,21.25,29.062500,0.731183,small_range
2012-02-03,NQ,2523.50,2431.934815,2368.463940,bull_trend,40.25,29.762500,1.352373,large_range
2012-02-06,NQ,2527.00,2440.988642,2374.681040,bull_trend,16.75,29.350000,0.570698,small_range
2012-02-07,NQ,2529.25,2449.394486,2380.742568,bull_trend,23.00,28.962500,0.794130,small_range
2012-02-08,NQ,2541.75,2458.190249,2387.056585,bull_trend,26.50,29.250000,0.905983,normal_range
2012-02-09,NQ,2560.25,2467.910225,2393.848484,bull_trend,29.75,29.375000,1.012766,normal_range
2012-02-10,NQ,2549.25,2475.656871,2399.942661,bull_trend,25.50,28.737500,0.887342,normal_range
2012-02-13,NQ,2568.75,2484.522883,2406.562556,bull_trend,19.50,28.637500,0.680925,small_range
2012-02-14,NQ,2576.75,2493.306418,2413.236574,bull_trend,24.25,28.800000,0.842014,normal_range
2012-02-15,NQ,2550.75,2498.777235,2418.629257,bull_trend,50.00,29.537500,1.692763,large_range
2012-02-16,NQ,2593.00,2507.750832,2425.467326,bull_trend,51.50,30.912500,1.665993,large_range
2012-02-17,NQ,2582.25,2514.845991,2431.615666,bull_trend,25.50,31.475000,0.810167,normal_range
2012-02-20,NQ,2592.50,2522.241611,2437.924855,bull_trend,15.50,30.775000,0.503656,small_range
2012-02-21,NQ,2591.25,2528.813838,2443.937606,bull_trend,27.50,29.675000,0.926706,normal_range
2012-02-22,NQ,2581.00,2533.783949,2449.312602,bull_trend,25.25,29.412500,0.858479,normal_range
2012-02-23,NQ,2601.00,2540.185478,2455.261127,bull_trend,32.75,29.287500,1.118224,normal_range
2012-02-24,NQ,2601.50,2546.024956,2460.995985,bull_trend,11.50,28.875000,0.398268,small_range
2012-02-27,NQ,2609.00,2552.022579,2466.800064,bull_trend,38.00,28.962500,1.312041,large_range
2012-02-28,NQ,2630.25,2559.472810,2473.209865,bull_trend,27.50,28.850000,0.953206,normal_range
2012-02-29,NQ,2620.00,2565.237304,2478.966341,bull_trend,31.00,28.362500,1.092993,normal_range
2012-03-01,NQ,2646.25,2572.952799,2485.526485,bull_trend,32.75,28.937500,1.131749,normal_range
2012-03-02,NQ,2643.75,2579.695389,2491.731329,bull_trend,17.25,27.787500,0.620783,small_range
2012-03-05,NQ,2615.00,2583.057733,2496.565394,bull_trend,39.50,28.925000,1.365601,large_range
2012-03-06,NQ,2589.75,2583.695092,2500.219692,bull_trend,42.50,29.900000,1.421405,large_range
2012-03-07,NQ,2607.00,2585.914607,2504.407155,bull_trend,24.00,29.812500,0.805031,normal_range
2012-03-08,NQ,2636.00,2590.684645,2509.567659,bull_trend,39.75,30.312500,1.311340,large_range
2012-03-09,NQ,2648.00,2596.143250,2514.996378,bull_trend,21.00,30.087500,0.697964,small_range
2012-03-12,NQ,2651.00,2601.367702,2520.329854,bull_trend,17.25,29.850000,0.577889,small_range
2012-03-13,NQ,2700.50,2610.808873,2527.395350,bull_trend,52.25,31.250000,1.672000,large_range
2012-03-14,NQ,2700.00,2619.303266,2534.164159,bull_trend,27.25,30.112500,0.904940,normal_range
2012-03-15,NQ,2710.00,2627.941051,2541.059683,bull_trend,20.25,28.550000,0.709282,small_range
2012-03-16,NQ,2711.25,2635.875236,2547.733813,bull_trend,17.25,28.137500,0.613061,small_range
2012-03-19,NQ,2730.50,2644.887118,2554.901114,bull_trend,34.75,29.000000,1.198276,normal_range
2012-03-20,NQ,2737.50,2653.707393,2562.061855,bull_trend,31.50,29.200000,1.078767,normal_range
2012-03-21,NQ,2734.75,2661.425736,2568.833939,bull_trend,18.50,28.862500,0.640970,small_range
2012-03-22,NQ,2733.50,2668.289952,2575.291432,bull_trend,25.25,28.487500,0.886354,normal_range
2012-03-23,NQ,2730.75,2674.238528,2581.387846,bull_trend,35.75,29.700000,1.203704,large_range
2012-03-26,NQ,2776.75,2684.001525,2589.049107,bull_trend,49.00,30.250000,1.619835,large_range
2012-03-27,NQ,2776.25,2692.787094,2596.390318,bull_trend,17.50,29.750000,0.588235,small_range
2012-03-28,NQ,2766.50,2699.807371,2603.061286,bull_trend,40.00,30.200000,1.324503,large_range
2012-03-29,NQ,2759.75,2705.516193,2609.205942,bull_trend,36.25,30.375000,1.193416,normal_range
2012-03-30,NQ,2753.75,2710.109889,2614.874336,bull_trend,33.00,31.162500,1.058965,normal_range
2012-04-02,NQ,2776.00,2716.385137,2621.192990,bull_trend,40.25,31.200000,1.290064,large_range
2012-04-03,NQ,2777.75,2722.229410,2627.332480,bull_trend,28.50,30.500000,0.934426,normal_range
2012-04-04,NQ,2737.50,2723.683752,2631.652775,bull_trend,53.50,31.937500,1.675147,large_range
2012-04-05,NQ,2756.50,2726.809109,2636.548745,bull_trend,38.25,31.862500,1.200471,large_range
2012-04-06,NQ,2725.25,2726.660622,2640.027225,range,42.25,32.925000,1.283219,large_range
2012-04-09,NQ,2730.25,2727.002468,2643.565373,bull_trend,29.25,33.525000,0.872483,normal_range
2012-04-10,NQ,2701.75,2724.597471,2645.847123,range,61.75,34.000000,1.816176,large_range
2012-04-11,NQ,2708.25,2723.040569,2648.294295,range,25.25,33.900000,0.744838,small_range
2012-04-12,NQ,2738.25,2724.489086,2651.821970,bull_trend,35.50,34.662500,1.024162,normal_range
2012-04-13,NQ,2691.75,2721.371078,2653.387775,range,51.75,36.387500,1.422192,large_range
2012-04-16,NQ,2665.50,2716.050023,2653.862764,range,53.50,37.325000,1.433356,large_range
2012-04-17,NQ,2714.00,2715.854783,2656.221087,range,74.00,39.450000,1.875792,large_range
2012-04-18,NQ,2705.25,2714.844803,2658.143790,range,33.75,40.212500,0.839291,normal_range
2012-04-19,NQ,2688.50,2712.335774,2659.334229,range,63.50,42.125000,1.507418,large_range
2012-04-20,NQ,2674.00,2708.684748,2659.909357,range,38.25,42.250000,0.905325,normal_range
2012-04-23,NQ,2655.25,2703.595725,2659.726638,range,50.00,42.300000,1.182033,normal_range
2012-04-24,NQ,2673.25,2700.705656,2660.256965,range,50.25,43.937500,1.143670,normal_range
2012-04-25,NQ,2706.50,2701.257498,2662.070418,bull_trend,41.50,44.012500,0.942914,normal_range
2012-04-26,NQ,2723.75,2703.399641,2664.489225,bull_trend,34.75,43.937500,0.790896,small_range
2012-04-27,NQ,2738.00,2706.694913,2667.372000,bull_trend,37.25,44.150000,0.843715,normal_range
2012-04-30,NQ,2720.25,2707.985874,2669.445648,bull_trend,28.75,43.575000,0.659782,small_range
2012-05-01,NQ,2719.00,2709.034838,2671.388955,bull_trend,42.50,44.275000,0.959910,normal_range
2012-05-02,NQ,2729.25,2710.960092,2673.658016,bull_trend,29.50,43.075000,0.684852,small_range
2012-05-03,NQ,2696.50,2709.582940,2674.553780,range,45.50,43.437500,1.047482,normal_range
2012-05-04,NQ,2626.50,2701.670279,2672.669318,range,75.25,45.087500,1.668977,large_range
2012-05-07,NQ,2639.50,2695.749300,2671.368561,range,61.75,46.712500,1.321916,large_range
2012-05-08,NQ,2625.75,2689.082700,2669.579597,range,58.50,46.550000,1.256713,large_range
2012-05-09,NQ,2609.75,2681.527205,2667.233339,range,48.00,47.687500,1.006553,normal_range
2012-05-10,NQ,2609.75,2674.691281,2664.979090,range,33.75,47.600000,0.709034,small_range
2012-05-11,NQ,2612.50,2668.768302,2662.921087,range,42.75,47.150000,0.906681,normal_range
2012-05-14,NQ,2584.75,2660.766559,2659.855554,range,31.50,46.050000,0.684039,small_range
2012-05-15,NQ,2580.50,2653.122124,2656.743571,bear_trend,41.75,44.437500,0.939522,normal_range
2012-05-16,NQ,2560.25,2644.277160,2652.959510,bear_trend,39.75,44.737500,0.888516,normal_range
2012-05-17,NQ,2509.25,2631.417431,2647.323843,bear_trend,66.00,44.862500,1.471162,large_range
2012-05-18,NQ,2469.75,2616.020532,2640.360162,bear_trend,53.75,45.637500,1.177760,normal_range
2012-05-21,NQ,2544.00,2609.161434,2636.581333,bear_trend,81.50,47.212500,1.726238,large_range
2012-05-22,NQ,2536.50,2602.241298,2632.656574,bear_trend,39.25,46.662500,0.841147,normal_range
2012-05-23,NQ,2539.00,2596.218317,2628.983768,bear_trend,54.75,47.325000,1.156894,normal_range
2012-05-24,NQ,2539.50,2590.816572,2625.474600,bear_trend,46.00,47.887500,0.960585,normal_range
2012-05-25,NQ,2526.00,2584.643565,2621.573636,bear_trend,33.25,47.687500,0.697248,small_range
2012-05-28,NQ,2539.00,2580.296559,2618.335454,bear_trend,16.75,47.450000,0.353003,small_range
2012-05-29,NQ,2559.00,2578.268316,2616.008573,bear_trend,38.50,47.250000,0.814815,normal_range
2012-05-30,NQ,2530.00,2573.671333,2612.635688,bear_trend,39.50,47.750000,0.827225,normal_range
2012-05-31,NQ,2521.25,2568.678825,2609.051936,bear_trend,36.50,47.300000,0.771670,small_range
2012-06-01,NQ,2454.75,2557.828461,2603.000879,bear_trend,68.00,46.937500,1.448735,large_range
2012-06-04,NQ,2472.50,2549.701941,2597.883198,bear_trend,46.50,46.175000,1.007038,normal_range
2012-06-05,NQ,2489.25,2543.944613,2593.623072,bear_trend,32.50,44.875000,0.724234,small_range
2012-06-06,NQ,2549.75,2544.497507,2591.902560,range,65.75,45.762500,1.436766,large_range
2012-06-07,NQ,2538.50,2543.926316,2589.808342,bear_trend,38.50,46.000000,0.836957,normal_range
2012-06-08,NQ,2564.00,2545.838095,2588.796250,range,46.50,46.187500,1.006766,normal_range
2012-06-11,NQ,2516.00,2542.996372,2585.941495,bear_trend,90.50,49.137500,1.841771,large_range
2012-06-12,NQ,2547.50,2543.425289,2584.433985,range,41.50,49.125000,0.844784,normal_range
2012-06-13,NQ,2526.00,2541.765738,2582.142456,bear_trend,38.25,49.050000,0.779817,small_range
2012-06-14,NQ,2538.50,2541.454715,2580.430988,bear_trend,33.75,47.437500,0.711462,small_range
2012-06-15,NQ,2566.00,2543.792361,2579.865066,range,34.25,46.462500,0.737154,small_range
2012-06-18,NQ,2590.50,2548.240708,2580.282123,range,45.25,44.650000,1.013438,normal_range
2012-06-19,NQ,2613.00,2554.408259,2581.565177,range,41.00,44.737500,0.916457,normal_range
2012-06-20,NQ,2619.75,2560.631282,2583.062621,range,30.75,43.537500,0.706288,small_range
2012-06-21,NQ,2552.50,2559.856874,2581.864087,bear_trend,72.00,44.837500,1.605799,large_range
2012-06-22,NQ,2575.00,2561.299077,2581.594907,range,33.25,44.837500,0.741567,small_range
2012-06-25,NQ,2529.25,2558.246784,2579.542165,bear_trend,56.25,46.450000,1.210980,large_range
2012-06-26,NQ,2547.25,2557.199471,2578.275806,bear_trend,26.50,45.850000,0.577972,small_range
2012-06-27,NQ,2558.75,2557.347141,2577.510088,range,29.00,45.325000,0.639823,small_range
2012-06-28,NQ,2525.75,2554.337889,2575.480281,bear_trend,61.25,46.562500,1.315436,large_range
2012-06-29,NQ,2612.50,2559.877138,2576.932034,range,97.50,48.037500,2.029664,large_range
2012-07-02,NQ,2613.75,2565.007886,2578.375876,range,20.75,46.750000,0.443850,small_range
2012-07-03,NQ,2641.50,2572.292850,2580.851332,range,29.50,46.600000,0.633047,small_range
2012-07-04,NQ,2642.00,2578.931626,2583.249319,range,12.00,43.912500,0.273271,small_range
2012-07-05,NQ,2643.25,2585.057185,2585.602287,range,31.25,43.550000,0.717566,small_range
2012-07-06,NQ,2610.25,2587.456501,2586.568864,bull_trend,53.25,43.887500,1.213330,large_range
2012-07-09,NQ,2603.00,2588.936834,2587.213222,bull_trend,24.00,40.562500,0.591680,small_range
2012-07-10,NQ,2578.00,2587.895231,2586.851919,range,57.00,41.337500,1.378893,large_range
2012-07-11,NQ,2566.00,2585.809971,2586.034197,bear_trend,46.25,41.737500,1.108116,normal_range
2012-07-12,NQ,2540.25,2581.470926,2584.238738,bear_trend,52.75,42.687500,1.235725,large_range
2012-07-13,NQ,2578.25,2581.164171,2584.003886,bear_trend,45.25,43.237500,1.046545,normal_range
2012-07-16,NQ,2572.00,2580.291393,2583.533145,bear_trend,23.25,42.137500,0.551765,small_range
2012-07-17,NQ,2587.00,2580.930308,2583.669100,range,46.00,42.387500,1.085226,normal_range
2012-07-18,NQ,2629.25,2585.532183,2585.456587,bull_trend,53.25,43.512500,1.223786,large_range
2012-07-19,NQ,2654.75,2592.124356,2588.173975,bull_trend,30.00,41.412500,0.724419,small_range
2012-07-20,NQ,2615.00,2594.302989,2589.225976,bull_trend,44.75,41.987500,1.065793,normal_range
2012-07-23,NQ,2575.25,2592.488419,2588.677899,range,69.75,42.762500,1.631102,large_range
2012-07-24,NQ,2518.25,2585.418093,2585.916020,bear_trend,73.25,45.100000,1.624169,large_range
2012-07-25,NQ,2545.00,2581.568751,2584.311471,bear_trend,42.75,45.787500,0.933661,normal_range
2012-07-26,NQ,2575.25,2580.966965,2583.956119,bear_trend,63.75,45.912500,1.388511,large_range
2012-07-27,NQ,2642.00,2586.779635,2586.232349,bull_trend,73.50,44.712500,1.643836,large_range
2012-07-30,NQ,2638.50,2591.705384,2588.282061,bull_trend,29.50,45.150000,0.653378,small_range
2012-07-31,NQ,2635.75,2595.900109,2590.143549,bull_trend,21.50,44.750000,0.480447,small_range
2012-08-01,NQ,2625.50,2598.719147,2591.530076,bull_trend,37.75,46.037500,0.819984,normal_range
2012-08-02,NQ,2619.00,2600.650657,2592.607328,bull_trend,48.75,46.912500,1.039169,normal_range
2012-08-03,NQ,2673.25,2607.564880,2595.769786,bull_trend,65.25,47.512500,1.373323,large_range
2012-08-06,NQ,2688.00,2615.225367,2599.386657,bull_trend,30.00,47.812500,0.627451,small_range
2012-08-07,NQ,2710.00,2624.251523,2603.724435,bull_trend,36.75,46.800000,0.785256,small_range
2012-08-08,NQ,2707.25,2632.156140,2607.784261,bull_trend,16.25,45.300000,0.358720,small_range
2012-08-09,NQ,2718.75,2640.403174,2612.135859,bull_trend,19.75,43.650000,0.452463,small_range
2012-08-10,NQ,2722.50,2648.221919,2616.463865,bull_trend,20.75,42.425000,0.489098,small_range
2012-08-13,NQ,2728.25,2655.843641,2620.847635,bull_trend,24.00,42.462500,0.565205,small_range
